ABN MMS ID,Network Id,ABN035,Aleph ID,Network Number
990005004920108281,991015550719705501,(ABN)000500492ABN01,000500492-ABN01,(CH-ZuSLS)991015550719705501; (NEBIS)001213139EBI01; (IDSLU)000750996ILU01; (IDSBB)003068530DSV01; 237853035; (swissbib)237853035-41slsp_network
990003158200108281,991153041559705501,(ABN)000315820ABN01,000315820-ABN01,(CH-ZuSLS)991153041559705501; (RERO)R005433560-41slsp; (NEBIS)005826809EBI01; 236033506; (swissbib)236033506-41slsp_network
990000994690108281,991144571829705501,(ABN)000099469ABN01,000099469-ABN01,(CH-ZuSLS)991144571829705501; (IDSLU)000424131ILU01; (IDSSG)000207156HSB01; (RERO)R003114368-41slsp; (NEBIS)004156424EBI01; (IDSBB)001952719DSV01; (RERO)bv80090968-41slsp; 237539675; (swissbib)237539675-41slsp_network
990008148650108281,991111590859705501,(ABN)000814865ABN01,000814865-ABN01,(CH-ZuSLS)991111590859705501; (OCoLC)932030683; (DE-599)DNB1079396667; (IDSBB)006622929DSV01; (IDSLU)001296607ILU01; (NEBIS)010748625EBI01; 215000145; (swissbib)215000145-41slsp_network
990003065350108281,991004300759705501,(ABN)000306535ABN01,000306535-ABN01,(CH-ZuSLS)991004300759705501; (IDSLU)000520037ILU01; (NEBIS)005348465EBI01; (RERO)R004336060-41slsp; 213496100; (swissbib)213496100-41slsp_network
990000060430108281,991067356509705501,(ABN)000006043ABN01,000006043-ABN01,(CH-ZuSLS)991067356509705501; (NEBIS)001162204EBI01; (IDSBB)000729530DSV01; (RERO)1506460-41slsp; 222388609; (swissbib)222388609-41slsp_network
990006366700108281,991125167399705501,(ABN)000636670ABN01,000636670-ABN01,(CH-ZuSLS)991125167399705501; (IDSLU)001086496ILU01; (IDSBB)005159283DSV01; (RERO)R007527866-41slsp; (NEBIS)006007689EBI01; 218983948; (swissbib)218983948-41slsp_network
990003221040108281,991001868059705501,(ABN)000322104ABN01,000322104-ABN01,(CH-ZuSLS)991001868059705501; (NEBIS)005424900EBI01; (IDSBB)004434250DSV01; 228824486; (swissbib)228824486-41slsp_network
990008449150108281,991130092559705501,(ABN)000844915ABN01,000844915-ABN01,(CH-ZuSLS)991130092559705501; (OCoLC)1042183455; (DE-599)DNB1161477306; (IDSSG)001082388HSB01; (NEBIS)011312278EBI01; (IDSBB)006853923DSV01; (IDSLU)001337810ILU01; 237991675; (swissbib)237991675-41slsp_network
990000678080108281,991034682779705501,(ABN)000067808ABN01,000067808-ABN01,(CH-ZuSLS)991034682779705501; (IDSBB)001118743DSV01; (NEBIS)001475841EBI01; (RERO)2001515-41slsp; 237570580; (swissbib)237570580-41slsp_network
990006659420108281,991036424439705501,(ABN)000665942ABN01,000665942-ABN01,(CH-ZuSLS)991036424439705501; (OCoLC)725116810; (NEBIS)006475874EBI01; 174754167; (swissbib)174754167-41slsp_network
990003250420108281,991065586559705501,(ABN)000325042ABN01,000325042-ABN01,(CH-ZuSLS)991065586559705501; (IDSSG)000435970HSB01; (IDSLU)000540917ILU01; (NEBIS)005391258EBI01; (IDSBB)004158390DSV01; 228079438; (swissbib)228079438-41slsp_network
990003428050108281,991089958689705501,(ABN)000342805ABN01,000342805-ABN01,(CH-ZuSLS)991089958689705501; (OCoLC)186502586; (NEBIS)006577532EBI01; (IDSLU)000695955ILU01; (RERO)R255377160-41slsp; (IDSBB)000184347DSV01; 242516793; (swissbib)242516793-41slsp_network
990005187700108281,991094129599705501,(ABN)000518770ABN01,000518770-ABN01,(CH-ZuSLS)991094129599705501; (IDSBB)001675170DSV01; (NEBIS)009625472EBI01; (IDSSG)000485314HSB01; (IDSLU)000679541ILU01; (RERO)1963870-41slsp; 235248029; (swissbib)235248029-41slsp_network
990008820660108281,991170693639205501,(ABN)000882066ABN01,000882066-ABN01,(CH-ZuSLS)991170693639205501; (DE-101)122181141X
990000180290108281,991077069559705501,(ABN)000018029ABN01,000018029-ABN01,(CH-ZuSLS)991077069559705501; (IDSSG)000194931HSB01; (NEBIS)000330776EBI01; (IDSBB)000081951DSV01; (IDSLU)000012039ILU01; 211493236; (swissbib)211493236-41slsp_network
990002893040108281,991170892520705501,(ABN)000289304ABN01,000289304-ABN01,(CH-ZuSLS)991170892520705501; (ALEX)993728294101791; (ALEX)bv80021089
990003503140108281,991095795299705501,(ABN)000350314ABN01,000350314-ABN01,(CH-ZuSLS)991095795299705501; (IDSBB)002907755DSV01; (IDSLU)000614314ILU01; 234111550; (swissbib)234111550-41slsp_network
990006270440108281,991104391929705501,(ABN)000627044ABN01,000627044-ABN01,(CH-ZuSLS)991104391929705501; (OCoLC)658301405; (NEBIS)006167331EBI01; (IDSSG)000537692HSB01; (IDSBB)006122400DSV01; 238039625; (swissbib)238039625-41slsp_network
990004634360108281,991145362029705501,(ABN)000463436ABN01,000463436-ABN01,(CH-ZuSLS)991145362029705501; (IDSLU)000413367ILU01; (NEBIS)002625868EBI01; (NEBIS)005398340EBI01; 216522110; (swissbib)216522110-41slsp_network
990008846520108281,991170821050405501,(ABN)000884652ABN01,000884652-ABN01,(CH-ZuSLS)991170821050405501; (DE-599)DNB1229219315; (DE-101)1229219315
990005463590108281,991055546759705501,(ABN)000546359ABN01,000546359-ABN01,(CH-ZuSLS)991055546759705501; (IDSBB)003709526DSV01; 046324240; (swissbib)046324240-41slsp_network
990004740730108281,991090132829705501,(ABN)000474073ABN01,000474073-ABN01,(CH-ZuSLS)991090132829705501; (IDSBB)006531104DSV01; 070058229; (swissbib)070058229-41slsp_network
990006425650108281,991077915599705501,(ABN)000642565ABN01,000642565-ABN01,(CH-ZuSLS)991077915599705501; (DE-599)DNB1012169847; (OCoLC)773974963; (RERO)R006309340-41slsp; (IDSBB)005628551DSV01; (NEBIS)007180720EBI01; 231337019; (swissbib)231337019-41slsp_network
990008652850108281,991009703029705501,(ABN)000865285ABN01,000865285-ABN01,(CH-ZuSLS)991009703029705501; (DE-599)DNB1201173728; (OCoLC)1130366908; (IDSLU)001410516ILU01; (NEBIS)011560120EBI01; 24157840X; (swissbib)24157840X-41slsp_network
990001917150108281,991170964256105501,(ABN)000191715ABN01,000191715-ABN01,(CH-ZuSLS)991170964256105501; (ALEX)9925913562901791; (ALEX)bv9925913562901791
990006766870108281,991059980199705501,(ABN)000676687ABN01,000676687-ABN01,(CH-ZuSLS)991059980199705501; (IDSBB)005941646DSV01; (NEBIS)007079453EBI01; (IDSLU)001127217ILU01; 215626389; (swissbib)215626389-41slsp_network
990006864060108281,991126974439705501,(ABN)000686406ABN01,000686406-ABN01,(CH-ZuSLS)991126974439705501; (NEBIS)006646338EBI01; (IDSBB)005578174DSV01; 21564347X; (swissbib)21564347X-41slsp_network
990006775230108281,991003595219705501,(ABN)000677523ABN01,000677523-ABN01,(CH-ZuSLS)991003595219705501; (NEBIS)009559083EBI01; (IDSBB)005582960DSV01; 234679956; (swissbib)234679956-41slsp_network
990000395410108281,991081421959705501,(ABN)000039541ABN01,000039541-ABN01,(CH-ZuSLS)991081421959705501; (IDSSG)000189416HSB01; (NEBIS)000171047EBI01; (IDSLU)000387599ILU01; (IDSBB)000285974DSV01; (RERO)0193817-41slsp; 221873996; (swissbib)221873996-41slsp_network
990004796220108281,991109527409705501,(ABN)000479622ABN01,000479622-ABN01,(CH-ZuSLS)991109527409705501; (IDSLU)001087987ILU01; 016679253; (swissbib)016679253-41slsp_network
990004253320108281,991157888469705501,(ABN)000425332ABN01,000425332-ABN01,(CH-ZuSLS)991157888469705501; (IDSBB)000943642DSV01; (RERO)0442028-41slsp; 235467251; (swissbib)235467251-41slsp_network
990007390040108281,991031470939705501,(ABN)000739004ABN01,000739004-ABN01,(CH-ZuSLS)991031470939705501; (OCoLC)864667900; (DE-599)DNB1044258330; (NEBIS)010112065EBI01; (IDSLU)001138569ILU01; (IDSBB)006229674DSV01; (RERO)R007636559-41slsp; 232719578; (swissbib)232719578-41slsp_network
990003875400108281,991113731839705501,(ABN)000387540ABN01,000387540-ABN01,(CH-ZuSLS)991113731839705501; (IDSSG)000462946HSB01; (IDSBB)004500978DSV01; (IDSLU)000565064ILU01; (NEBIS)009366431EBI01; (NEBIS)005633847EBI01; (RERO)R007068021-41slsp; 234290447; (swissbib)234290447-41slsp_network
990000100150108281,991046027929705501,(ABN)000010015ABN01,000010015-ABN01,(CH-ZuSLS)991046027929705501; (IDSBB)002456505DSV01; 035973196; (swissbib)035973196-41slsp_network
990004756200108281,991048664439705501,(ABN)000475620ABN01,000475620-ABN01,(CH-ZuSLS)991048664439705501; (IDSBB)002621233DSV01; 038408228; (swissbib)038408228-41slsp_network
990005021230108281,991022597569705501,(ABN)000502123ABN01,000502123-ABN01,(CH-ZuSLS)991022597569705501; (IDSBB)002014724DSV01; (RERO)0778555-41slsp; 213248468; (swissbib)213248468-41slsp_network
990000433330108281,991086196459705501,(ABN)000043333ABN01,000043333-ABN01,(CH-ZuSLS)991086196459705501; (IDSLU)000769138ILU01; 012064653; (swissbib)012064653-41slsp_network
990008090190108281,991026852879705501,(ABN)000809019ABN01,000809019-ABN01,(CH-ZuSLS)991026852879705501; (OCoLC)951121095; (NEBIS)010699445EBI01; 202868389; (swissbib)202868389-41slsp_network
990000563470108281,991034210189705501,(ABN)000056347ABN01,000056347-ABN01,(CH-ZuSLS)991034210189705501; (IDSSG)000447189HSB01; (IDSBB)000157868DSV01; (RERO)1885326-41slsp; (IDSLU)000687403ILU01; (NEBIS)008737733EBI01; 216851599; (swissbib)216851599-41slsp_network
990003879340108281,991144779559705501,(ABN)000387934ABN01,000387934-ABN01,(CH-ZuSLS)991144779559705501; (IDSBB)003058569DSV01; (RERO)R007495757-41slsp; 237609959; (swissbib)237609959-41slsp_network
990007827130108281,991131473419705501,(ABN)000782713ABN01,000782713-ABN01,(CH-ZuSLS)991131473419705501; (OCoLC)908646562; (IDSBB)006429270DSV01; 07021199X; (swissbib)07021199X-41slsp_network
990008085680108281,991020448619705501,(ABN)000808568ABN01,000808568-ABN01,(CH-ZuSLS)991020448619705501; (DE-599)DNB112094015X; (OCoLC)966419605; (NEBIS)011393066EBI01; (IDSBB)006664076DSV01; (IDSLU)001339065ILU01; 213500574; (swissbib)213500574-41slsp_network
990003966430108281,991145088069705501,(ABN)000396643ABN01,000396643-ABN01,(CH-ZuSLS)991145088069705501; (NEBIS)002124343EBI01; (NEBIS)009918829EBI01; 211328952; (swissbib)211328952-41slsp_network
990000625560108281,991140530889705501,(ABN)000062556ABN01,000062556-ABN01,(CH-ZuSLS)991140530889705501; (NEBIS)006028685EBI01; (IDSBB)000191467DSV01; 233567186; (swissbib)233567186-41slsp_network
990006376250108281,991068499609705501,(ABN)000637625ABN01,000637625-ABN01,(CH-ZuSLS)991068499609705501; (DE-599)DNB1011879786; (IDSBB)005750847DSV01; 061908169; (swissbib)061908169-41slsp_network
990000769360108281,991108960769705501,(ABN)000076936ABN01,000076936-ABN01,(CH-ZuSLS)991108960769705501; (IDSBB)001203393DSV01; (IDSSG)000111665HSB01; (IDSLU)000093484ILU01; (NEBIS)001544016EBI01; (RERO)2171572-41slsp; 238609847; (swissbib)238609847-41slsp_network
990007383830108281,991059137309705501,(ABN)000738383ABN01,000738383-ABN01,(CH-ZuSLS)991059137309705501; (OCoLC)864669485; (SBT)000726946SBT01; (NEBIS)010081041EBI01; (RERO)R008143662-41slsp; (IDSBB)006221493DSV01; 24104507X; (swissbib)24104507X-41slsp_network; (OCoLC)864669505
990000412940108281,991159542759705501,(ABN)000041294ABN01,000041294-ABN01,(CH-ZuSLS)991159542759705501; (NEBIS)006760271EBI01; (IDSBB)000846550DSV01; (IDSSG)000735004HSB01; (RERO)1717062-41slsp; 21823340X; (swissbib)21823340X-41slsp_network
990000317120108281,991082059599705501,(ABN)000031712ABN01,000031712-ABN01,(CH-ZuSLS)991082059599705501; (RERO)2195539-41slsp; 091219418; (swissbib)091219418-41slsp_network
990008162640108281,991026644819705501,(ABN)000816264ABN01,000816264-ABN01,(CH-ZuSLS)991026644819705501; (DE-599)DNB1099103851; (OCoLC)949780067; (IDSLU)001243322ILU01; (IDSBB)006573529DSV01; (NEBIS)010673427EBI01; 231619510; (swissbib)231619510-41slsp_network
990003517180108281,991084595859705501,(ABN)000351718ABN01,000351718-ABN01,(CH-ZuSLS)991084595859705501; (IDSBB)004438209DSV01; 05590095X; (swissbib)05590095X-41slsp_network
990007862710108281,991081382769705501,(ABN)000786271ABN01,000786271-ABN01,(CH-ZuSLS)991081382769705501; (OCoLC)909793893; (DE-599)DNB1070837466; (IDSBB)006385411DSV01; (IDSLU)001221366ILU01; (NEBIS)010571984EBI01; 213582244; (swissbib)213582244-41slsp_network
990008493510108281,991035302269705501,(ABN)000849351ABN01,000849351-ABN01,(CH-ZuSLS)991035302269705501; (RERO)R008662571-41slsp; 123917883; (swissbib)123917883-41slsp_network
990003365740108281,991053073829705501,(ABN)000336574ABN01,000336574-ABN01,(CH-ZuSLS)991053073829705501; (IDSBB)002739474DSV01; (RERO)R005474174-41slsp; 226123537; (swissbib)226123537-41slsp_network
990006699030108281,991048024309705501,(ABN)000669903ABN01,000669903-ABN01,(CH-ZuSLS)991048024309705501; (IDSLU)000879514ILU01; 014205270; (swissbib)014205270-41slsp_network
990000790470108281,991001041129705501,(ABN)000079047ABN01,000079047-ABN01,(CH-ZuSLS)991001041129705501; (IDSLU)000211256ILU01; (RERO)1632565-41slsp; (NEBIS)002588838EBI01; (IDSBB)000133684DSV01; (NEBIS)008083612EBI01; 223270156; (swissbib)223270156-41slsp_network
990004631970108281,991116739849705501,(ABN)000463197ABN01,000463197-ABN01,(CH-ZuSLS)991116739849705501; (IDSLU)000598284ILU01; (IDSBB)004778103DSV01; (NEBIS)005755106EBI01; 213739984; (swissbib)213739984-41slsp_network
990000055680108281,991034451849705501,(ABN)000005568ABN01,000005568-ABN01,(CH-ZuSLS)991034451849705501; (IDSLU)000047768ILU01; (IDSBB)000629543DSV01; (NEBIS)001083889EBI01; 229093221; (swissbib)229093221-41slsp_network
990003568080108281,991161111079705501,(ABN)000356808ABN01,000356808-ABN01,(CH-ZuSLS)991161111079705501; (Sz)vtls000253909; (NEBIS)009184918EBI01; (NEBIS)003146466EBI01; 237992477; (swissbib)237992477-41slsp_network
990000890750108281,991121759369705501,(ABN)000089075ABN01,000089075-ABN01,(CH-ZuSLS)991121759369705501; (IDSBB)001488158DSV01; (NEBIS)007813111EBI01; (IDSLU)000124192ILU01; 228118387; (swissbib)228118387-41slsp_network
990001060720108281,991148525909705501,(ABN)000106072ABN01,000106072-ABN01,(CH-ZuSLS)991148525909705501; (NEBIS)003889455EBI01; 15305641X; (swissbib)15305641X-41slsp_network
990000999380108281,991059686129705501,(ABN)000099938ABN01,000099938-ABN01,(CH-ZuSLS)991059686129705501; (NEBIS)004962714EBI01; (IDSBB)002240869DSV01; 236013181; (swissbib)236013181-41slsp_network
990001161720108281,991067913699705501,(ABN)000116172ABN01,000116172-ABN01,(CH-ZuSLS)991067913699705501; (DDB)971747830; (NEBIS)008632703EBI01; (IDSBB)004090257DSV01; 238729532; (swissbib)238729532-41slsp_network
990003486960108281,991158367049705501,(ABN)000348696ABN01,000348696-ABN01,(CH-ZuSLS)991158367049705501; (IDSBB)002834567DSV01; (RERO)0231898-41slsp; 216214343; (swissbib)216214343-41slsp_network
990000257770108281,991059558919705501,(ABN)000025777ABN01,000025777-ABN01,(CH-ZuSLS)991059558919705501; (OCoLC)1240942; (NEBIS)011290030EBI01; 207533881; (swissbib)207533881-41slsp_network
990003522590108281,991070309149705501,(ABN)000352259ABN01,000352259-ABN01,(CH-ZuSLS)991070309149705501; (IDSBB)004316051DSV01; (RERO)R007502169-41slsp; 220402795; (swissbib)220402795-41slsp_network
990000479880108281,991117192029705501,(ABN)000047988ABN01,000047988-ABN01,(CH-ZuSLS)991117192029705501; (NEBIS)001181217EBI01; (IDSBB)003578083DSV01; 227542991; (swissbib)227542991-41slsp_network
990003899720108281,991052551289705501,(ABN)000389972ABN01,000389972-ABN01,(CH-ZuSLS)991052551289705501; (SLB)vtls000824159; (IDSBB)004051046DSV01; 050105698; (swissbib)050105698-41slsp_network
990000852600108281,991013265129705501,(ABN)000085260ABN01,000085260-ABN01,(CH-ZuSLS)991013265129705501; (IDSSG)000765026HSB01; (RERO)R218023560-41slsp; (SBT)000513212SBT01; (NEBIS)001757056EBI01; 229024009; (swissbib)229024009-41slsp_network
990000308380108281,991018969879705501,(ABN)000030838ABN01,000030838-ABN01,(CH-ZuSLS)991018969879705501; (IDSLU)000165400ILU01; (NEBIS)002495619EBI01; (IDSBB)000617291DSV01; 235416703; (swissbib)235416703-41slsp_network
990008757960108281,991170664972605501,(ABN)000875796ABN01,000875796-ABN01,(CH-ZuSLS)991170664972605501; (DE-101)1173456295
990008012800108281,991104857499705501,(ABN)000801280ABN01,000801280-ABN01,(CH-ZuSLS)991104857499705501; (OCoLC)950687228; (RERO)R008543783-41slsp; (NEBIS)010735419EBI01; (IDSBB)006653648DSV01; (IDSLU)001262178ILU01; (IDSSG)000895665HSB01; 23237189X; (swissbib)23237189X-41slsp_network
990008081120108281,991026397299705501,(ABN)000808112ABN01,000808112-ABN01,(CH-ZuSLS)991026397299705501; (RERO)R008520906-41slsp; (IDSLU)001268241ILU01; (IDSSG)000883878HSB01; (NEBIS)010783117EBI01; (IDSBB)006639753DSV01; 227291824; (swissbib)227291824-41slsp_network
990006961730108281,991105481769705501,(ABN)000696173ABN01,000696173-ABN01,(CH-ZuSLS)991105481769705501; (OCoLC)775703445; (SBT)000886679SBT01; (RERO)R007236049-41slsp; (IDSBB)006071906DSV01; (NEBIS)007607927EBI01; 234438657; (swissbib)234438657-41slsp_network
990008546650108281,991128627089705501,(ABN)000854665ABN01,000854665-ABN01,(CH-ZuSLS)991128627089705501; (OCoLC)1119377904; (IDSBB)007119447DSV01; 074981811; (swissbib)074981811-41slsp_network
990002881700108281,991070311919705501,(ABN)000288170ABN01,000288170-ABN01,(CH-ZuSLS)991070311919705501; (IDSBB)002252361DSV01; (IDSLU)000202320ILU01; (IDSSG)000227402HSB01; (NEBIS)004036987EBI01; (RERO)R279578260-41slsp; 215038126; (swissbib)215038126-41slsp_network
990004579270108281,991123135519705501,(ABN)000457927ABN01,000457927-ABN01,(CH-ZuSLS)991123135519705501; (IDSBB)000766334DSV01; (NEBIS)006121336EBI01; (RERO)R264354860-41slsp; 232302138; (swissbib)232302138-41slsp_network
990002337070108281,991003194569705501,(ABN)000233707ABN01,000233707-ABN01,(CH-ZuSLS)991003194569705501; (RERO)R003405485-41slsp; 09930497X; (swissbib)09930497X-41slsp_network
990001022910108281,991070926919705501,(ABN)000102291ABN01,000102291-ABN01,(CH-ZuSLS)991070926919705501; (NEBIS)004047337EBI01; (RERO)R280031860-41slsp; (IDSBB)002215313DSV01; 215893328; (swissbib)215893328-41slsp_network
990008593450108281,991106752289705501,(ABN)000859345ABN01,000859345-ABN01,(CH-ZuSLS)991106752289705501; (OCoLC)1128103136; (DE-599)DNB1199384100; (OCoLC)1157248168; (NEBIS)011579126EBI01; (IDSBB)007175197DSV01; (IDSSG)001088674HSB01; (IDSLU)001404200ILU01; 218622066; (swissbib)218622066-41slsp_network
990002722730108281,991041737579705501,(ABN)000272273ABN01,000272273-ABN01,(CH-ZuSLS)991041737579705501; (IDSBB)004227263DSV01; 054139309; (swissbib)054139309-41slsp_network
990008677780108281,991170646918205501,(ABN)000867778ABN01,000867778-ABN01,(CH-ZuSLS)991170646918205501; (DE-627)1696900670
990007606320108281,991036613539705501,(ABN)000760632ABN01,000760632-ABN01,(CH-ZuSLS)991036613539705501; (IDSBB)007021041DSV01; (RERO)R008471424-41slsp; 215473302; (swissbib)215473302-41slsp_network
990002699940108281,991143111919705501,(ABN)000269994ABN01,000269994-ABN01,(CH-ZuSLS)991143111919705501; (IDSBB)004399824DSV01; (NEBIS)000108327EBI01; 230027318; (swissbib)230027318-41slsp_network
990000199500108281,991055821949705501,(ABN)000019950ABN01,000019950-ABN01,(CH-ZuSLS)991055821949705501; (NEBIS)000027104EBI01; 126930562; (swissbib)126930562-41slsp_network
990008593140108281,991019499449705501,(ABN)000859314ABN01,000859314-ABN01,(CH-ZuSLS)991019499449705501; (OCoLC)1128099193; (DE-599)DNB119928906X; (RERO)R009026497-41slsp; (IDSBB)007156128DSV01; (IDSLU)001388729ILU01; (IDSSG)001080846HSB01; (NEBIS)011576119EBI01; 240133889; (swissbib)240133889-41slsp_network
990007047800108281,991101572669705501,(ABN)000704780ABN01,000704780-ABN01,(CH-ZuSLS)991101572669705501; (OCoLC)843863688; (IDSSG)000580962HSB01; (IDSLU)001091151ILU01; (RERO)R007329516-41slsp; (IDSBB)006131598DSV01; (NEBIS)009901407EBI01; 218840314; (swissbib)218840314-41slsp_network
990006679700108281,991067931729705501,(ABN)000667970ABN01,000667970-ABN01,(CH-ZuSLS)991067931729705501; (OCoLC)769014449; (IDSBB)005627586DSV01; (NEBIS)011046383EBI01; 213178079; (swissbib)213178079-41slsp_network
990005495870108281,991095155659705501,(ABN)000549587ABN01,000549587-ABN01,(CH-ZuSLS)991095155659705501; (NEBIS)006196756EBI01; (IDSBB)005404931DSV01; 211593338; (swissbib)211593338-41slsp_network
990000995050108281,991090156819705501,(ABN)000099505ABN01,000099505-ABN01,(CH-ZuSLS)991090156819705501; (IDSBB)002186305DSV01; (NEBIS)004690380EBI01; (IDSLU)001404112ILU01; 233912630; (swissbib)233912630-41slsp_network
990001139290108281,991155013229705501,(ABN)000113929ABN01,000113929-ABN01,(CH-ZuSLS)991155013229705501; (IDSSG)000246534HSB01; (RERO)R221309560-41slsp; (NEBIS)000990993EBI01; 228846013; (swissbib)228846013-41slsp_network
990008565720108281,991061518429705501,(ABN)000856572ABN01,000856572-ABN01,(CH-ZuSLS)991061518429705501; (OCoLC)1120719559; (DE-599)DNB1182929869; (OCoLC)1097678627; (IDSSG)001066921HSB01; (NEBIS)011514705EBI01; (IDSBB)007114146DSV01; (IDSLU)001383136ILU01; 230273696; (swissbib)230273696-41slsp_network
990006625020108281,991150461149705501,(ABN)000662502ABN01,000662502-ABN01,(CH-ZuSLS)991150461149705501; (OCoLC)773369991; (IDSLU)001047911ILU01; (IDSSG)000551228HSB01; (NEBIS)006904415EBI01; 22095609X; (swissbib)22095609X-41slsp_network
990001173370108281,991113775209705501,(ABN)000117337ABN01,000117337-ABN01,(CH-ZuSLS)991113775209705501; (NEBIS)004291236EBI01; (IDSBB)002540760DSV01; 227175646; (swissbib)227175646-41slsp_network
990006619110108281,991063130159705501,(ABN)000661911ABN01,000661911-ABN01,(CH-ZuSLS)991063130159705501; (OCoLC)724974038; (NEBIS)006504807EBI01; 174885369; (swissbib)174885369-41slsp_network
990004864490108281,991091127149705501,(ABN)000486449ABN01,000486449-ABN01,(CH-ZuSLS)991091127149705501; (NEBIS)011017477EBI01; (IDSBB)005605477DSV01; 24294762X; (swissbib)24294762X-41slsp_network
990003351420108281,991100744799705501,(ABN)000335142ABN01,000335142-ABN01,(CH-ZuSLS)991100744799705501; (NEBIS)002591685EBI01; (IDSBB)002766883DSV01; 232054924; (swissbib)232054924-41slsp_network
990001126650108281,991122312579705501,(ABN)000112665ABN01,000112665-ABN01,(CH-ZuSLS)991122312579705501; (IDSLU)000228083ILU01; (NEBIS)004231485EBI01; (IDSSG)000245433HSB01; (IDSBB)002432153DSV01; (RERO)R003127860-41slsp; 223321249; (swissbib)223321249-41slsp_network
990006518960108281,991065399709705501,(ABN)000651896ABN01,000651896-ABN01,(CH-ZuSLS)991065399709705501; (NEBIS)000661311EBI01; (IDSBB)000868508DSV01; (RERO)1621504-41slsp; 230401031; (swissbib)230401031-41slsp_network
990003901300108281,991061946149705501,(ABN)000390130ABN01,000390130-ABN01,(CH-ZuSLS)991061946149705501; (IDSBB)000598453DSV01; (NEBIS)004035684EBI01; 234009683; (swissbib)234009683-41slsp_network
990007980970108281,991126214939705501,(ABN)000798097ABN01,000798097-ABN01,(CH-ZuSLS)991126214939705501; (OCoLC)909057435; (NEBIS)010527484EBI01; (IDSBB)006487057DSV01; (IDSLU)001210020ILU01; 234718366; (swissbib)234718366-41slsp_network
990004024040108281,991151249149705501,(ABN)000402404ABN01,000402404-ABN01,(CH-ZuSLS)991151249149705501; (IDSBB)004395149DSV01; 056298641; (swissbib)056298641-41slsp_network
990005350230108281,991073143389705501,(ABN)000535023ABN01,000535023-ABN01,(CH-ZuSLS)991073143389705501; (NEBIS)005819965EBI01; (IDSBB)004927372DSV01; 230673619; (swissbib)230673619-41slsp_network
990000448760108281,991114514279705501,(ABN)000044876ABN01,000044876-ABN01,(CH-ZuSLS)991114514279705501; (IDSLU)000078777ILU01; (NEBIS)001316365EBI01; 227188233; (swissbib)227188233-41slsp_network
990008769650108281,991170681621205501,(ABN)000876965ABN01,000876965-ABN01,(CH-ZuSLS)991170681621205501
990002815050108281,991037358469705501,(ABN)000281505ABN01,000281505-ABN01,(CH-ZuSLS)991037358469705501; (NEBIS)000770344EBI01; (IDSLU)000715611ILU01; (IDSBB)002873569DSV01; 22519533X; (swissbib)22519533X-41slsp_network
990007334590108281,991114937759705501,(ABN)000733459ABN01,000733459-ABN01,(CH-ZuSLS)991114937759705501; (OCoLC)847075439; (NEBIS)010084811EBI01; (IDSBB)006230180DSV01; (IDSLU)001117359ILU01; (RERO)R007924992-41slsp; 240980441; (swissbib)240980441-41slsp_network
990004963480108281,991014710769705501,(ABN)000496348ABN01,000496348-ABN01,(CH-ZuSLS)991014710769705501; (IDSLU)000301481ILU01; (IDSBB)006532134DSV01; 215079302; (swissbib)215079302-41slsp_network
990005831830108281,991068129339705501,(ABN)000583183ABN01,000583183-ABN01,(CH-ZuSLS)991068129339705501; (IDSLU)000083776ILU01; (IDSBB)001074759DSV01; 236316435; (swissbib)236316435-41slsp_network
990004401570108281,991141582899705501,(ABN)000440157ABN01,000440157-ABN01,(CH-ZuSLS)991141582899705501; (IDSBB)003355800DSV01; 043330991; (swissbib)043330991-41slsp_network
990000089530108281,991047172199705501,(ABN)000008953ABN01,000008953-ABN01,(CH-ZuSLS)991047172199705501; (NEBIS)000522289EBI01; 131585541; (swissbib)131585541-41slsp_network
990003554390108281,991139146199705501,(ABN)000355439ABN01,000355439-ABN01,(CH-ZuSLS)991139146199705501; (IDSBB)003067955DSV01; (RERO)R003929286-41slsp; 217290922; (swissbib)217290922-41slsp_network
990004054550108281,991015457299705501,(ABN)000405455ABN01,000405455-ABN01,(CH-ZuSLS)991015457299705501; (RERO)R003820445-41slsp; (IDSLU)000825316ILU01; (IDSBB)003438313DSV01; 235352454; (swissbib)235352454-41slsp_network
990008981180108281,991171141898205501,(ABN)000898118ABN01,000898118-ABN01,(CH-ZuSLS)991171141898205501; (DE-599)DNB1257354825; (DE-101)1257354825
990008735170108281,991051208859705501,(ABN)000873517ABN01,000873517-ABN01,(CH-ZuSLS)991051208859705501; (OCoLC)1031783248; (DE-599)DNB1155775627; (NEBIS)011258180EBI01; 207160309; (swissbib)207160309-41slsp_network
990005056470108281,991022490379705501,(ABN)000505647ABN01,000505647-ABN01,(CH-ZuSLS)991022490379705501; (NEBIS)005021289EBI01; (IDSBB)000605018DSV01; 214198332; (swissbib)214198332-41slsp_network
990000862800108281,991089294079705501,(ABN)000086280ABN01,000086280-ABN01,(CH-ZuSLS)991089294079705501; (RERO)R216948760-41slsp; (IDSBB)001415200DSV01; (IDSLU)000215175ILU01; (NEBIS)001794526EBI01; 242280099; (swissbib)242280099-41slsp_network
990002918310108281,991016371299705501,(ABN)000291831ABN01,000291831-ABN01,(CH-ZuSLS)991016371299705501; (IDSBB)000028558DSV01; (IDSSG)000095901HSB01; (IDSLU)000245729ILU01; (RERO)0467664-41slsp; (NEBIS)005048979EBI01; 213834952; (swissbib)213834952-41slsp_network
